1.6262 	WARNING 	We strongly recommend you activate the PTB sound engine in PsychoPy prefs as the preferred audio engine. Its timing is vastly superior. Your prefs are currently set to use ['sounddevice', 'PTB', 'pyo', 'pygame'] (in that order).
26.7462 	EXP 	New trial (rep=0, index=4): {'badWords': 'Więzienie', 'neutralWords': 'Schronienie', 'colour': 'blue'}
26.7497 	DATA 	Keypress: x
26.7617 	EXP 	textStroopWord: autoDraw = False
26.7617 	EXP 	textStroopWord: height = 0.05
26.7617 	EXP 	textStroopWord: height = 0.05
26.7617 	EXP 	textStroopWord: height = 0.05
26.7617 	EXP 	textStroopWord: text = 'Schronienie'
26.9458 	DATA 	Keypress: x
27.7451 	EXP 	textStroopWord: autoDraw = True
27.9962 	EXP 	New trial (rep=0, index=5): {'badWords': 'Brud', 'neutralWords': 'Klub', 'colour': 'red'}
27.9990 	DATA 	Keypress: x
28.0117 	EXP 	textStroopWord: autoDraw = False
28.0117 	EXP 	textStroopWord: height = 0.05
28.0117 	EXP 	textStroopWord: height = 0.05
28.0117 	EXP 	textStroopWord: height = 0.05
28.0117 	EXP 	textStroopWord: text = 'Klub'
28.9949 	EXP 	textStroopWord: autoDraw = True
29.2295 	EXP 	New trial (rep=0, index=6): {'badWords': 'Psychoza', 'neutralWords': 'Glukoza', 'colour': 'green'}
29.2318 	DATA 	Keypress: n
29.2449 	EXP 	textStroopWord: autoDraw = False
29.2449 	EXP 	textStroopWord: height = 0.05
29.2449 	EXP 	textStroopWord: height = 0.05
29.2449 	EXP 	textStroopWord: height = 0.05
29.2449 	EXP 	textStroopWord: text = 'Glukoza'
30.2282 	EXP 	textStroopWord: autoDraw = True
30.3129 	DATA 	Keypress: m
30.3293 	EXP 	New trial (rep=0, index=7): {'badWords': 'Gwałt', 'neutralWords': 'Skaut', 'colour': 'green'}
30.3449 	EXP 	textStroopWord: autoDraw = False
30.3449 	EXP 	textStroopWord: height = 0.05
30.3449 	EXP 	textStroopWord: height = 0.05
30.3449 	EXP 	textStroopWord: height = 0.05
30.3449 	EXP 	textStroopWord: text = 'Skaut'
31.3282 	EXP 	textStroopWord: autoDraw = True
31.5795 	EXP 	New trial (rep=0, index=8): {'badWords': 'Choroba', 'neutralWords': 'Gospoda', 'colour': 'yellow'}
31.5818 	DATA 	Keypress: m
31.5948 	EXP 	textStroopWord: autoDraw = False
31.5948 	EXP 	textStroopWord: height = 0.05
31.5948 	EXP 	textStroopWord: height = 0.05
31.5948 	EXP 	textStroopWord: height = 0.05
31.5948 	EXP 	textStroopWord: text = 'Gospoda'
32.5784 	EXP 	textStroopWord: autoDraw = True
32.8459 	EXP 	New trial (rep=0, index=9): {'badWords': 'Mrok', 'neutralWords': 'Skok', 'colour': 'blue'}
32.8481 	DATA 	Keypress: m
32.8615 	EXP 	textStroopWord: autoDraw = False
32.8615 	EXP 	textStroopWord: height = 0.05
32.8615 	EXP 	textStroopWord: height = 0.05
32.8615 	EXP 	textStroopWord: height = 0.05
32.8615 	EXP 	textStroopWord: text = 'Skok'
33.8449 	EXP 	textStroopWord: autoDraw = True
34.3296 	DATA 	Keypress: m
34.3460 	EXP 	New trial (rep=0, index=10): {'badWords': 'Bieda', 'neutralWords': 'Dieta', 'colour': 'yellow'}
34.3616 	EXP 	textStroopWord: autoDraw = False
34.3616 	EXP 	textStroopWord: height = 0.05
34.3616 	EXP 	textStroopWord: height = 0.05
34.3616 	EXP 	textStroopWord: height = 0.05
34.3616 	EXP 	textStroopWord: text = 'Dieta'
35.3449 	EXP 	textStroopWord: autoDraw = True
35.4295 	EXP 	New trial (rep=0, index=11): {'badWords': 'Terroryzm', 'neutralWords': 'Behawioryzm', 'colour': 'green'}
35.4326 	DATA 	Keypress: m
35.4448 	EXP 	textStroopWord: autoDraw = False
35.4448 	EXP 	textStroopWord: height = 0.05
35.4448 	EXP 	textStroopWord: height = 0.05
35.4448 	EXP 	textStroopWord: height = 0.05
35.4448 	EXP 	textStroopWord: text = 'Behawioryzm'
36.2790 	DATA 	Keypress: m
36.4283 	EXP 	textStroopWord: autoDraw = True
36.8626 	EXP 	New trial (rep=0, index=12): {'badWords': 'Pedofil', 'neutralWords': 'Profil', 'colour': 'yellow'}
36.8656 	DATA 	Keypress: m
36.8783 	EXP 	textStroopWord: autoDraw = False
36.8783 	EXP 	textStroopWord: height = 0.05
36.8783 	EXP 	textStroopWord: height = 0.05
36.8783 	EXP 	textStroopWord: height = 0.05
36.8783 	EXP 	textStroopWord: text = 'Profil'
37.8615 	EXP 	textStroopWord: autoDraw = True
38.1293 	EXP 	New trial (rep=0, index=13): {'badWords': 'Wojna', 'neutralWords': 'Wolna', 'colour': 'yellow'}
38.1322 	DATA 	Keypress: m
38.1448 	EXP 	textStroopWord: autoDraw = False
38.1448 	EXP 	textStroopWord: height = 0.05
38.1448 	EXP 	textStroopWord: height = 0.05
38.1448 	EXP 	textStroopWord: height = 0.05
38.1448 	EXP 	textStroopWord: text = 'Wolna'
39.1282 	EXP 	textStroopWord: autoDraw = True
39.3460 	EXP 	New trial (rep=0, index=14): {'badWords': 'Przemoc', 'neutralWords': 'Równonoc', 'colour': 'red'}
39.3493 	DATA 	Keypress: m
39.3614 	EXP 	textStroopWord: autoDraw = False
39.3614 	EXP 	textStroopWord: height = 0.05
39.3614 	EXP 	textStroopWord: height = 0.05
39.3614 	EXP 	textStroopWord: height = 0.05
39.3614 	EXP 	textStroopWord: text = 'Równonoc'
40.3448 	EXP 	textStroopWord: autoDraw = True
40.4625 	EXP 	New trial (rep=0, index=15): {'badWords': 'Krew', 'neutralWords': 'Brew', 'colour': 'green'}
40.4647 	DATA 	Keypress: m
40.4781 	EXP 	textStroopWord: autoDraw = False
40.4781 	EXP 	textStroopWord: height = 0.05
40.4781 	EXP 	textStroopWord: height = 0.05
40.4781 	EXP 	textStroopWord: height = 0.05
40.4781 	EXP 	textStroopWord: text = 'Brew'
41.4616 	EXP 	textStroopWord: autoDraw = True
41.7128 	EXP 	New trial (rep=0, index=16): {'badWords': 'Molestowanie', 'neutralWords': 'Bieganie', 'colour': 'blue'}
41.7161 	DATA 	Keypress: m
41.7282 	EXP 	textStroopWord: autoDraw = False
41.7282 	EXP 	textStroopWord: height = 0.05
41.7282 	EXP 	textStroopWord: height = 0.05
41.7282 	EXP 	textStroopWord: height = 0.05
41.7282 	EXP 	textStroopWord: text = 'Bieganie'
42.7115 	EXP 	textStroopWord: autoDraw = True
42.7293 	EXP 	New trial (rep=0, index=17): {'badWords': 'Maczeta', 'neutralWords': 'Skarpeta', 'colour': 'green'}
42.7317 	DATA 	Keypress: m
42.7448 	EXP 	textStroopWord: autoDraw = False
42.7448 	EXP 	textStroopWord: height = 0.05
42.7448 	EXP 	textStroopWord: height = 0.05
42.7448 	EXP 	textStroopWord: height = 0.05
42.7448 	EXP 	textStroopWord: text = 'Skarpeta'
43.7282 	EXP 	textStroopWord: autoDraw = True
43.9294 	EXP 	New trial (rep=0, index=18): {'badWords': 'Węże', 'neutralWords': 'Jeże', 'colour': 'red'}
43.9329 	DATA 	Keypress: m
43.9447 	EXP 	textStroopWord: autoDraw = False
43.9447 	EXP 	textStroopWord: height = 0.05
43.9447 	EXP 	textStroopWord: height = 0.05
43.9447 	EXP 	textStroopWord: height = 0.05
43.9447 	EXP 	textStroopWord: text = 'Jeże'
44.9284 	EXP 	textStroopWord: autoDraw = True
45.1295 	EXP 	New trial (rep=0, index=19): {'badWords': 'Zabijanie', 'neutralWords': 'Podjadanie', 'colour': 'blue'}
45.1320 	DATA 	Keypress: m
45.1450 	EXP 	textStroopWord: autoDraw = False
45.1450 	EXP 	textStroopWord: height = 0.05
45.1450 	EXP 	textStroopWord: height = 0.05
45.1450 	EXP 	textStroopWord: height = 0.05
45.1450 	EXP 	textStroopWord: text = 'Podjadanie'
46.1283 	EXP 	textStroopWord: autoDraw = True
46.2475 	DATA 	Keypress: m
46.2616 	EXP 	textStroopWord: autoDraw = False
46.2616 	EXP 	image: autoDraw = True
47.2684 	EXP 	Imported data.xlsx as conditions, 20 conditions, 3 params
47.2692 	EXP 	Created sequence: random, trialTypes=20, nReps=20, seed=None
47.2695 	EXP 	New trial (rep=0, index=0): {'badWords': 'Węże', 'neutralWords': 'Jeże', 'colour': 'red'}
47.2718 	DATA 	Keypress: space
47.2783 	EXP 	image: autoDraw = False
47.2783 	EXP 	text: height = 0.05
47.2783 	EXP 	text: height = 0.05
47.2783 	EXP 	text: height = 0.05
47.2783 	EXP 	text: text = 'Węże'
48.2784 	EXP 	text: autoDraw = True
48.6969 	EXP 	New trial (rep=0, index=1): {'badWords': 'Przemoc', 'neutralWords': 'Równonoc', 'colour': 'red'}
48.6992 	DATA 	Keypress: m
48.7116 	EXP 	text: autoDraw = False
48.7116 	EXP 	text: height = 0.05
48.7116 	EXP 	text: height = 0.05
48.7116 	EXP 	text: height = 0.05
48.7116 	EXP 	text: text = 'Przemoc'
49.6950 	EXP 	text: autoDraw = True
49.9464 	EXP 	New trial (rep=0, index=2): {'badWords': 'Pedofil', 'neutralWords': 'Profil', 'colour': 'yellow'}
49.9490 	DATA 	Keypress: m
49.9616 	EXP 	text: autoDraw = False
49.9616 	EXP 	text: height = 0.05
49.9616 	EXP 	text: height = 0.05
49.9616 	EXP 	text: height = 0.05
49.9616 	EXP 	text: text = 'Pedofil'
50.9450 	EXP 	text: autoDraw = True
51.0463 	EXP 	New trial (rep=0, index=3): {'badWords': 'Maczeta', 'neutralWords': 'Skarpeta', 'colour': 'green'}
51.0507 	DATA 	Keypress: n
51.0615 	EXP 	text: autoDraw = False
51.0615 	EXP 	text: height = 0.05
51.0615 	EXP 	text: height = 0.05
51.0615 	EXP 	text: height = 0.05
51.0615 	EXP 	text: text = 'Maczeta'
52.0300 	DATA 	Keypress: m
52.0449 	EXP 	text: autoDraw = True
52.7629 	EXP 	New trial (rep=0, index=4): {'badWords': 'Terroryzm', 'neutralWords': 'Behawioryzm', 'colour': 'green'}
52.7663 	DATA 	Keypress: n
52.7783 	EXP 	text: autoDraw = False
52.7783 	EXP 	text: height = 0.05
52.7783 	EXP 	text: height = 0.05
52.7783 	EXP 	text: height = 0.05
52.7783 	EXP 	text: text = 'Terroryzm'
53.7616 	EXP 	text: autoDraw = True
53.8298 	DATA 	Keypress: b
54.7464 	EXP 	New trial (rep=0, index=5): {'badWords': 'Choroba', 'neutralWords': 'Gospoda', 'colour': 'yellow'}
54.7504 	DATA 	Keypress: m
54.7616 	EXP 	text: autoDraw = False
54.7616 	EXP 	text: autoDraw = False
54.7616 	EXP 	text: height = 0.05
54.7616 	EXP 	text: height = 0.05
54.7616 	EXP 	text: height = 0.05
54.7616 	EXP 	text: text = 'Choroba'
55.7449 	EXP 	text: autoDraw = True
55.9963 	EXP 	New trial (rep=0, index=6): {'badWords': 'Gwałt', 'neutralWords': 'Skaut', 'colour': 'green'}
55.9994 	DATA 	Keypress: n
56.0115 	EXP 	text: autoDraw = False
56.0115 	EXP 	text: height = 0.05
56.0115 	EXP 	text: height = 0.05
56.0115 	EXP 	text: height = 0.05
56.0115 	EXP 	text: text = 'Gwałt'
56.9949 	EXP 	text: autoDraw = True
57.2296 	EXP 	New trial (rep=0, index=7): {'badWords': 'Bić', 'neutralWords': 'Nić', 'colour': 'blue'}
57.2317 	DATA 	Keypress: m
57.2448 	EXP 	text: autoDraw = False
57.2448 	EXP 	text: height = 0.05
57.2448 	EXP 	text: height = 0.05
57.2448 	EXP 	text: height = 0.05
57.2448 	EXP 	text: text = 'Bić'
58.2282 	EXP 	text: autoDraw = True
58.4798 	DATA 	Keypress: escape
59.1822 	EXP 	window1: mouseVisible = True
