31.6089 	EXP 	New trial (rep=0, index=8): {'badWords': 'Molestowanie', 'neutralWords': 'Bieganie', 'colour': 'blue', 'correct_key': 'n'}
31.6123 	DATA 	Keypress: z
31.6244 	EXP 	textStroopWord: autoDraw = False
31.6244 	EXP 	textStroopWord: height = 0.05
31.6244 	EXP 	textStroopWord: height = 0.05
31.6244 	EXP 	textStroopWord: height = 0.05
31.6244 	EXP 	textStroopWord: text = 'Bieganie'
32.6078 	EXP 	textStroopWord: autoDraw = True
32.8756 	EXP 	New trial (rep=0, index=9): {'badWords': 'Zabijanie', 'neutralWords': 'Podjadanie', 'colour': 'blue', 'correct_key': 'z'}
32.8791 	DATA 	Keypress: x
32.8909 	EXP 	textStroopWord: autoDraw = False
32.8909 	EXP 	textStroopWord: height = 0.05
32.8909 	EXP 	textStroopWord: height = 0.05
32.8909 	EXP 	textStroopWord: height = 0.05
32.8909 	EXP 	textStroopWord: text = 'Podjadanie'
33.8750 	EXP 	textStroopWord: autoDraw = True
34.1424 	EXP 	New trial (rep=0, index=10): {'badWords': 'Więzienie', 'neutralWords': 'Schronienie', 'colour': 'blue', 'correct_key': 'n'}
34.1449 	DATA 	Keypress: n
34.1580 	EXP 	textStroopWord: autoDraw = False
34.1580 	EXP 	textStroopWord: height = 0.05
34.1580 	EXP 	textStroopWord: height = 0.05
34.1580 	EXP 	textStroopWord: height = 0.05
34.1580 	EXP 	textStroopWord: text = 'Schronienie'
35.1415 	EXP 	textStroopWord: autoDraw = True
35.3923 	EXP 	New trial (rep=0, index=11): {'badWords': 'Krew', 'neutralWords': 'Brew', 'colour': 'green', 'correct_key': 'x'}
35.3945 	DATA 	Keypress: m
35.4076 	EXP 	textStroopWord: autoDraw = False
35.4076 	EXP 	textStroopWord: height = 0.05
35.4076 	EXP 	textStroopWord: height = 0.05
35.4076 	EXP 	textStroopWord: height = 0.05
35.4076 	EXP 	textStroopWord: text = 'Brew'
36.3911 	EXP 	textStroopWord: autoDraw = True
36.6256 	EXP 	New trial (rep=0, index=12): {'badWords': 'Węże', 'neutralWords': 'Jeże', 'colour': 'red', 'correct_key': 'm'}
36.6291 	DATA 	Keypress: x
36.6410 	EXP 	textStroopWord: autoDraw = False
36.6410 	EXP 	textStroopWord: height = 0.05
36.6410 	EXP 	textStroopWord: height = 0.05
36.6410 	EXP 	textStroopWord: height = 0.05
36.6410 	EXP 	textStroopWord: text = 'Jeże'
37.6248 	EXP 	textStroopWord: autoDraw = True
37.8427 	EXP 	New trial (rep=0, index=13): {'badWords': 'Śmierć', 'neutralWords': 'Pięć', 'colour': 'yellow', 'correct_key': 'n'}
37.8449 	DATA 	Keypress: z
37.8578 	EXP 	textStroopWord: autoDraw = False
37.8578 	EXP 	textStroopWord: height = 0.05
37.8578 	EXP 	textStroopWord: height = 0.05
37.8578 	EXP 	textStroopWord: height = 0.05
37.8578 	EXP 	textStroopWord: text = 'Pięć'
38.8411 	EXP 	textStroopWord: autoDraw = True
39.0588 	EXP 	New trial (rep=0, index=14): {'badWords': 'Pedofil', 'neutralWords': 'Profil', 'colour': 'yellow', 'correct_key': 'm'}
39.0620 	DATA 	Keypress: x
39.0742 	EXP 	textStroopWord: autoDraw = False
39.0742 	EXP 	textStroopWord: height = 0.05
39.0742 	EXP 	textStroopWord: height = 0.05
39.0742 	EXP 	textStroopWord: height = 0.05
39.0742 	EXP 	textStroopWord: text = 'Profil'
40.0577 	EXP 	textStroopWord: autoDraw = True
40.2753 	EXP 	New trial (rep=0, index=15): {'badWords': 'Psychoza', 'neutralWords': 'Glukoza', 'colour': 'green', 'correct_key': 'x'}
40.2777 	DATA 	Keypress: n
40.2910 	EXP 	textStroopWord: autoDraw = False
40.2910 	EXP 	textStroopWord: height = 0.05
40.2910 	EXP 	textStroopWord: height = 0.05
40.2910 	EXP 	textStroopWord: height = 0.05
40.2910 	EXP 	textStroopWord: text = 'Glukoza'
41.2745 	EXP 	textStroopWord: autoDraw = True
41.3755 	EXP 	New trial (rep=0, index=16): {'badWords': 'Bieda', 'neutralWords': 'Dieta', 'colour': 'yellow', 'correct_key': 'n'}
41.3785 	DATA 	Keypress: m
41.3914 	EXP 	textStroopWord: autoDraw = False
41.3914 	EXP 	textStroopWord: height = 0.05
41.3914 	EXP 	textStroopWord: height = 0.05
41.3914 	EXP 	textStroopWord: height = 0.05
41.3914 	EXP 	textStroopWord: text = 'Dieta'
42.3742 	EXP 	textStroopWord: autoDraw = True
42.4252 	EXP 	New trial (rep=0, index=17): {'badWords': 'Choroba', 'neutralWords': 'Gospoda', 'colour': 'yellow', 'correct_key': 'm'}
42.4277 	DATA 	Keypress: m
42.4410 	EXP 	textStroopWord: autoDraw = False
42.4410 	EXP 	textStroopWord: height = 0.05
42.4410 	EXP 	textStroopWord: height = 0.05
42.4410 	EXP 	textStroopWord: height = 0.05
42.4410 	EXP 	textStroopWord: text = 'Gospoda'
43.4250 	EXP 	textStroopWord: autoDraw = True
43.4923 	EXP 	New trial (rep=0, index=18): {'badWords': 'Przemoc', 'neutralWords': 'Równonoc', 'colour': 'red', 'correct_key': 'm'}
43.4956 	DATA 	Keypress: n
43.5081 	EXP 	textStroopWord: autoDraw = False
43.5081 	EXP 	textStroopWord: height = 0.05
43.5081 	EXP 	textStroopWord: height = 0.05
43.5081 	EXP 	textStroopWord: height = 0.05
43.5081 	EXP 	textStroopWord: text = 'Równonoc'
44.4911 	EXP 	textStroopWord: autoDraw = True
44.5760 	EXP 	New trial (rep=0, index=19): {'badWords': 'Maczeta', 'neutralWords': 'Skarpeta', 'colour': 'green', 'correct_key': 'x'}
44.5784 	DATA 	Keypress: z
44.5909 	EXP 	textStroopWord: autoDraw = False
44.5909 	EXP 	textStroopWord: height = 0.05
44.5909 	EXP 	textStroopWord: height = 0.05
44.5909 	EXP 	textStroopWord: height = 0.05
44.5909 	EXP 	textStroopWord: text = 'Skarpeta'
45.5743 	EXP 	textStroopWord: autoDraw = True
45.7591 	DATA 	Keypress: x
45.7909 	EXP 	textStroopWord: autoDraw = False
45.7909 	EXP 	image: autoDraw = True
46.6818 	EXP 	Imported data.xlsx as conditions, 20 conditions, 4 params
46.6826 	EXP 	Created sequence: random, trialTypes=20, nReps=20, seed=None
46.6829 	EXP 	New trial (rep=0, index=0): {'badWords': 'Zabijanie', 'neutralWords': 'Podjadanie', 'colour': 'blue', 'correct_key': 'z'}
46.6865 	DATA 	Keypress: space
46.6908 	EXP 	image: autoDraw = False
46.6908 	EXP 	text: height = 0.05
46.6908 	EXP 	text: height = 0.05
